Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.query,Input.gui_index_1,Input.gui_index_2,Input.gui_index_3,Input.gui_index_4,Input.gui_index_5,Input.gui_index_6,Input.gui_index_7,Input.gui_index_8,Input.gui_index_9,Input.gui_index_10,Input.gui_index_11,Input.gui_index_12,Input.gui_index_13,Input.gui_index_14,Input.gui_index_15,Answer.gui_1.0,Answer.gui_1.1,Answer.gui_1.2,Answer.gui_10.0,Answer.gui_10.1,Answer.gui_10.2,Answer.gui_11.0,Answer.gui_11.1,Answer.gui_11.2,Answer.gui_12.0,Answer.gui_12.1,Answer.gui_12.2,Answer.gui_13.0,Answer.gui_13.1,Answer.gui_13.2,Answer.gui_14.0,Answer.gui_14.1,Answer.gui_14.2,Answer.gui_15.0,Answer.gui_15.1,Answer.gui_15.2,Answer.gui_2.0,Answer.gui_2.1,Answer.gui_2.2,Answer.gui_3.0,Answer.gui_3.1,Answer.gui_3.2,Answer.gui_4.0,Answer.gui_4.1,Answer.gui_4.2,Answer.gui_5.0,Answer.gui_5.1,Answer.gui_5.2,Answer.gui_6.0,Answer.gui_6.1,Answer.gui_6.2,Answer.gui_7.0,Answer.gui_7.1,Answer.gui_7.2,Answer.gui_8.0,Answer.gui_8.1,Answer.gui_8.2,Answer.gui_9.0,Answer.gui_9.1,Answer.gui_9.2,Approve,Reject
$0.20,3,3600,1209600,,,3DHE4R9OCWB91CLL0YL5RT9LYBOG28,A1T98U1UWD1GSL,Approved,,55,100% (82/82),100% (82/82),100% (38/38),97,video review with send as message button,26578,55738,26689,46393,55739,40742,27787,55743,69990,19930,55734,26692,62476,26693,43498,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3M0NZ3JDP1Y1RQZD89BSA7S3TUPZ5Z,AX7K5UODLEK72,Approved,,34,100% (27/27),100% (27/27),100% (27/27),97,video review with send as message button,26578,55738,26689,46393,55739,40742,27787,55743,69990,19930,55734,26692,62476,26693,43498,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,38YMOXR4MUZTGZUM251Q39CL8VIW6O,A1T98U1UWD1GSL,Submitted,,63,100% (82/82),100% (82/82),100% (38/38),99,Details listed with all the Major Satellites,24927,10806,5409,75,53048,20850,49586,53052,49259,50600,47607,64846,67230,9470,2584,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3TVSS0C0E10ZIX5YYI9JEJ4ZSP6WTK,A3C2X1L5PVNNLV,Submitted,,517,100% (19/19),100% (19/19),100% (9/9),99,Details listed with all the Major Satellites,24927,10806,5409,75,53048,20850,49586,53052,49259,50600,47607,64846,67230,9470,2584,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3ZGVPD4G6TH3CSA395TQDNYH8XPTZX,A1V8FJHR0XVNCV,Submitted,,158,100% (4/4),100% (4/4),100% (4/4),99,Details listed with all the Major Satellites,24927,10806,5409,75,53048,20850,49586,53052,49259,50600,47607,64846,67230,9470,2584,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,33OOO72IVHLQ4ZZTHR9I2PXW0E5TCZ,A3NXCYECW4LN2O,Submitted,,104,100% (19/19),100% (19/19),100% (19/19),409,Job feed for online job posting,67046,2788,53048,18886,60783,70728,60782,67048,68495,38319,67030,59379,49054,67037,18818,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,false,true,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,3EFE17QCRC5G67XUEJIT3BYQBVBHS2,A1T98U1UWD1GSL,Approved,,108,100% (82/82),100% (82/82),100% (38/38),409,Job feed for online job posting,67046,2788,53048,18886,60783,70728,60782,67048,68495,38319,67030,59379,49054,67037,18818,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,3MTMREQS4VIU316PSII2JEE74BNWAN,AX7K5UODLEK72,Submitted,,38,100% (27/27),100% (27/27),100% (27/27),409,Job feed for online job posting,67046,2788,53048,18886,60783,70728,60782,67048,68495,38319,67030,59379,49054,67037,18818,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.20,3,3600,1209600,,,345LHZDEDXSHRCIZO3OREIF4DJ5U37,A3C2X1L5PVNNLV,Approved,,139,100% (19/19),100% (19/19),100% (9/9),298,cell phone storage structure,15569,26910,8340,57678,21878,12186,36875,56016,22240,41963,15516,25992,57687,45992,12174,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3D4CH1LGEATK1W6KL70K1GHZ3ZJ9GD,A1T98U1UWD1GSL,Approved,,74,100% (82/82),100% (82/82),100% (38/38),298,cell phone storage structure,15569,26910,8340,57678,21878,12186,36875,56016,22240,41963,15516,25992,57687,45992,12174,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3NS0A6KXC48Z7NOXP5UJE4JSJ3ZZGD,AX7K5UODLEK72,Submitted,,31,100% (27/27),100% (27/27),100% (27/27),298,cell phone storage structure,15569,26910,8340,57678,21878,12186,36875,56016,22240,41963,15516,25992,57687,45992,12174,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,36H9ULYP62U3T8NYWZLF8PVQZKHJFW,A3C2X1L5PVNNLV,Submitted,,130,100% (19/19),100% (19/19),100% (9/9),238,video show of a tattoo,28986,70825,28430,28979,23419,37740,60587,46962,37741,28985,70826,71210,26675,51375,63264,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3E1QT0TDFP9YJIT563U9MWZ4Z8F8I6,A2XD5QTL6H2LIY,Submitted,,72,100% (26/26),100% (26/26),100% (26/26),238,video show of a tattoo,28986,70825,28430,28979,23419,37740,60587,46962,37741,28985,70826,71210,26675,51375,63264,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3T3IWE1XG6NUY09CM9ADMUMD45PQT8,A1T98U1UWD1GSL,Submitted,,80,100% (82/82),100% (82/82),100% (38/38),238,video show of a tattoo,28986,70825,28430,28979,23419,37740,60587,46962,37741,28985,70826,71210,26675,51375,63264,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,34Q075JO1XD51NS43SWO1IC0ZT8106,AX7K5UODLEK72,Approved,,220,100% (27/27),100% (27/27),100% (27/27),401,Login form with validation,141,59095,53638,40127,53643,34915,61710,23944,2519,14549,66058,24026,55806,53637,33902,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,3IAS3U3I0FGDAVDAKCTRQIIOHI32BN,A1T98U1UWD1GSL,Submitted,,51,100% (82/82),100% (82/82),100% (38/38),401,Login form with validation,141,59095,53638,40127,53643,34915,61710,23944,2519,14549,66058,24026,55806,53637,33902,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,,
$0.20,3,3600,1209600,,,3R08VXYT7CVCKZ8RLF6I9NCH30BW7K,A3NXCYECW4LN2O,Submitted,,87,100% (19/19),100% (19/19),100% (19/19),401,Login form with validation,141,59095,53638,40127,53643,34915,61710,23944,2519,14549,66058,24026,55806,53637,33902,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,336YQZE83VE1SJ0UTKLY25WUFD05MS,A3NXCYECW4LN2O,Submitted,,78,100% (19/19),100% (19/19),100% (19/19),123,Inbox design and themes,10194,2009,10869,10205,23075,65449,32306,3343,25845,26712,17249,36323,26710,55207,58861,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,33C7UALJVLYNJCX7YW93UXIIJOU18Y,A3C2X1L5PVNNLV,Submitted,,151,100% (19/19),100% (19/19),100% (9/9),123,Inbox design and themes,10194,2009,10869,10205,23075,65449,32306,3343,25845,26712,17249,36323,26710,55207,58861,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,340UGXU9DY113LKI8DUXXD7N40AUVA,AX7K5UODLEK72,Submitted,,28,100% (27/27),100% (27/27),100% (27/27),123,Inbox design and themes,10194,2009,10869,10205,23075,65449,32306,3343,25845,26712,17249,36323,26710,55207,58861,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,339ANSOTR52IEJV6FSRCC18VU1BIKN,A3C2X1L5PVNNLV,Submitted,,61,100% (19/19),100% (19/19),100% (9/9),97,fun,47383,4292,42217,2396,5589,54701,21566,36935,67381,69471,28749,39878,48809,20597,49828,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3D3VGR7TA0FPBKQIK9TM97SK5HT3RX,A1V8FJHR0XVNCV,Submitted,,135,100% (4/4),100% (4/4),100% (4/4),97,fun,47383,4292,42217,2396,5589,54701,21566,36935,67381,69471,28749,39878,48809,20597,49828,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3LS2AMNW5FQEL844QSOESKGQ4P6OQ1,A20I3A6VWC2T5C,Submitted,,149,96% (25/26),96% (25/26),100% (1/1),97,fun,47383,4292,42217,2396,5589,54701,21566,36935,67381,69471,28749,39878,48809,20597,49828,false,false,true,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,37KGEN7NJ3QB6WFQ5FM4HFV6A3NPPA,A2XD5QTL6H2LIY,Approved,,108,100% (26/26),100% (26/26),100% (26/26),270,Music Album,12812,20553,56492,33277,51139,25081,3962,5757,29709,54772,33517,29708,54771,33514,29706,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3E13VNJ1NNVG8I9K7ILU7MCWL931IN,A1T98U1UWD1GSL,Submitted,,105,100% (82/82),100% (82/82),100% (38/38),270,Music Album,12812,20553,56492,33277,51139,25081,3962,5757,29709,54772,33517,29708,54771,33514,29706,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3HWRJOOET524MX6SOIANI81DJ9DES1,AX7K5UODLEK72,Submitted,,31,100% (27/27),100% (27/27),100% (27/27),270,Music Album,12812,20553,56492,33277,51139,25081,3962,5757,29709,54772,33517,29708,54771,33514,29706,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,3HMIGG0U4L6K9I8AALGC8KTSPDXY8U,AX7K5UODLEK72,Submitted,,72,100% (27/27),100% (27/27),100% (27/27),267,Great American Ball Park Tickets Booking and Schedule Updates,53078,47119,2631,46463,53524,55792,33659,47105,61950,21126,2155,65544,27925,2143,48394,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,,
$0.20,3,3600,1209600,,,3LRKMWOKB5H9STGQQQ9UC0PR9PF2ZS,A3NXCYECW4LN2O,Submitted,,91,100% (19/19),100% (19/19),100% (19/19),267,Great American Ball Park Tickets Booking and Schedule Updates,53078,47119,2631,46463,53524,55792,33659,47105,61950,21126,2155,65544,27925,2143,48394,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3UXUOQ9OKEXFDM5OKAAQRYFQB0N7A1,A1T98U1UWD1GSL,Submitted,,65,100% (82/82),100% (82/82),100% (38/38),267,Great American Ball Park Tickets Booking and Schedule Updates,53078,47119,2631,46463,53524,55792,33659,47105,61950,21126,2155,65544,27925,2143,48394,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,337RC3OW052YKVXOZZ2W6QB4Q8QVLN,A2UU6CCL5MI01P,Submitted,,71,100% (4/4),100% (4/4),100% (4/4),418,broadcasting sport app,18948,70108,30744,40792,23317,57470,7912,64516,57459,7903,30093,47950,57889,10086,15762,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,3ERET4BTVM9P3I23BYLZZ89SBYQK9I,A1T98U1UWD1GSL,Submitted,,103,100% (82/82),100% (82/82),100% (38/38),418,broadcasting sport app,18948,70108,30744,40792,23317,57470,7912,64516,57459,7903,30093,47950,57889,10086,15762,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,3IJXV6UZ1XJ41N815C09DDU9P0ZIRO,AX7K5UODLEK72,Submitted,,1865,100% (27/27),100% (27/27),100% (27/27),418,broadcasting sport app,18948,70108,30744,40792,23317,57470,7912,64516,57459,7903,30093,47950,57889,10086,15762,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,31N2WW6R9RQS8UL9TETSSIE142HF3X,A3PWHCBLUBWMRS,Submitted,,163,100% (1/1),100% (1/1),100% (1/1),242,2D graph with a point and its dimensions,54498,10148,28616,54506,18785,2183,54503,51884,20334,28171,10143,20329,28178,10159,44202,false,false,true,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3J88R45B2GYGF5HHR6WLBSH9CYYXP0,AX7K5UODLEK72,Submitted,,31,100% (27/27),100% (27/27),100% (27/27),242,2D graph with a point and its dimensions,54498,10148,28616,54506,18785,2183,54503,51884,20334,28171,10143,20329,28178,10159,44202,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,,
$0.20,3,3600,1209600,,,3SITXWYCNV9EBBG781EKG8CKVXYXB0,A1T98U1UWD1GSL,Approved,,54,100% (82/82),100% (82/82),100% (38/38),242,2D graph with a point and its dimensions,54498,10148,28616,54506,18785,2183,54503,51884,20334,28171,10143,20329,28178,10159,44202,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,31JLPPHS2UUME7Y2SHCIFCNFVUVO3W,A3NXCYECW4LN2O,Submitted,,65,100% (19/19),100% (19/19),100% (19/19),262,infrormation screen about unavailble service,18821,45675,1378,7601,45673,55808,60459,2779,5122,40885,45676,68292,22111,45678,45674,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,31QNSG6A5RT1UYC9NCQCV79VLDY78A,A1T98U1UWD1GSL,Submitted,,65,100% (82/82),100% (82/82),100% (38/38),262,infrormation screen about unavailble service,18821,45675,1378,7601,45673,55808,60459,2779,5122,40885,45676,68292,22111,45678,45674,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,3Q8GYXHFEP2OJXO3GVRKZ9RIKDTC55,AX7K5UODLEK72,Submitted,,36,100% (27/27),100% (27/27),100% (27/27),262,infrormation screen about unavailble service,18821,45675,1378,7601,45673,55808,60459,2779,5122,40885,45676,68292,22111,45678,45674,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,,
$0.20,3,3600,1209600,,,31Q0U3WYDPFJJYSOORHXGXMN84Q71J,A3C2X1L5PVNNLV,Submitted,,239,100% (19/19),100% (19/19),100% (9/9),1,ecommerce portal homescreen with search bar and frequently used option,25580,34969,19707,63764,48757,34569,56732,49184,67673,21991,48741,49336,21988,22823,49332,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.20,3,3600,1209600,,,39KFRKBFINVNUAVQH25856JS4VMYO8,AX7K5UODLEK72,Submitted,,81,100% (27/27),100% (27/27),100% (27/27),1,ecommerce portal homescreen with search bar and frequently used option,25580,34969,19707,63764,48757,34569,56732,49184,67673,21991,48741,49336,21988,22823,49332,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,,
$0.20,3,3600,1209600,,,3P59JYT76LKD6H7RKYKCQCOAP50T2Z,A1JPCC3YC36VE7,Submitted,,51,0% (0/0),0% (0/0),0% (0/0),1,ecommerce portal homescreen with search bar and frequently used option,25580,34969,19707,63764,48757,34569,56732,49184,67673,21991,48741,49336,21988,22823,49332,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,false,true,false,true,false,false,false,false,true,false,false,true,false,true,false,,
$0.20,3,3600,1209600,,,36U2A8VAG1Z44JABJADFYP2JKGFKYT,AX7K5UODLEK72,Submitted,,27,100% (27/27),100% (27/27),100% (27/27),42,find your life partner,51595,26305,6172,41132,24655,41127,3308,41131,23006,39324,56168,51594,39323,41126,24653,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,,
