Reward,MaxAssignments,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.id,Input.query,Input.gui_index_1,Input.gui_index_2,Input.gui_index_3,Input.gui_index_4,Input.gui_index_5,Input.gui_index_6,Input.gui_index_7,Input.gui_index_8,Input.gui_index_9,Input.gui_index_10,Input.gui_index_11,Input.gui_index_12,Input.gui_index_13,Input.gui_index_14,Input.gui_index_15,Answer.gui_1.0,Answer.gui_1.1,Answer.gui_1.2,Answer.gui_10.0,Answer.gui_10.1,Answer.gui_10.2,Answer.gui_11.0,Answer.gui_11.1,Answer.gui_11.2,Answer.gui_12.0,Answer.gui_12.1,Answer.gui_12.2,Answer.gui_13.0,Answer.gui_13.1,Answer.gui_13.2,Answer.gui_14.0,Answer.gui_14.1,Answer.gui_14.2,Answer.gui_15.0,Answer.gui_15.1,Answer.gui_15.2,Answer.gui_2.0,Answer.gui_2.1,Answer.gui_2.2,Answer.gui_3.0,Answer.gui_3.1,Answer.gui_3.2,Answer.gui_4.0,Answer.gui_4.1,Answer.gui_4.2,Answer.gui_5.0,Answer.gui_5.1,Answer.gui_5.2,Answer.gui_6.0,Answer.gui_6.1,Answer.gui_6.2,Answer.gui_7.0,Answer.gui_7.1,Answer.gui_7.2,Answer.gui_8.0,Answer.gui_8.1,Answer.gui_8.2,Answer.gui_9.0,Answer.gui_9.1,Answer.gui_9.2,Approve,Reject
$0.15,3,3600,1209600,,,3V0Z7YWSIY0SJ9BGPTKRRUCVJLY2VT,AXXA481XH6FKE,Approved,,2331,100% (120/120),100% (120/120),100% (120/120),266,contact details form,29981,64300,49918,10286,64299,59279,66696,71431,15867,11921,54543,15038,32351,39054,15043,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,false,true,false,false,false,true,true,false,false,,
$0.15,3,3600,1209600,,,3VAR3R6G1P18F4484Y7E6TVQ96M8OL,A22TLF121MRXT1,Submitted,,162,100% (11/11),100% (11/11),100% (11/11),266,contact details form,29981,64300,49918,10286,64299,59279,66696,71431,15867,11921,54543,15038,32351,39054,15043,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3GFK2QRXX9HXXVU8XMRLB3YLA4MW5T,AXXA481XH6FKE,Submitted,,840,100% (120/120),100% (120/120),100% (120/120),57,Navigation app with setting location and destination,55489,54497,52329,16321,5772,43706,16317,70060,65308,25717,63928,65302,9717,45434,1086,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3RRCEFRB7MCND9SXOQCFJXFM0LAB4G,A22TLF121MRXT1,Submitted,,824,100% (11/11),100% (11/11),100% (11/11),57,Navigation app with setting location and destination,55489,54497,52329,16321,5772,43706,16317,70060,65308,25717,63928,65302,9717,45434,1086,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3WSELTNVR322BK2VXDDRWU78YIJTA8,A1PVNAXKDIW5K6,Submitted,,2410,0% (0/0),0% (0/0),0% (0/0),57,Navigation app with setting location and destination,55489,54497,52329,16321,5772,43706,16317,70060,65308,25717,63928,65302,9717,45434,1086,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,32SVAV9L3F9XC341IY70EH3A4PR3AY,AXXA481XH6FKE,Submitted,,758,100% (120/120),100% (120/120),100% (120/120),190,trending page,13880,29710,9161,38911,40125,48240,62118,36458,9154,37681,41400,44708,37665,41401,2131,false,false,true,true,false,false,false,true,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3PQ8K71NHXKXWO3MRDMA1PHGASSAAW,A35AR7EP102IEV,Submitted,,1143,0% (0/0),0% (0/0),0% (0/0),190,trending page,13880,29710,9161,38911,40125,48240,62118,36458,9154,37681,41400,44708,37665,41401,2131,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,true,false,false,false,true,false,false,false,true,false,true,false,,
$0.15,3,3600,1209600,,,3R08VXYT7CVCKZ8RLF6I9NCH13P7WD,ARJ7XWSK0Y8FJ,Submitted,,1524,0% (0/0),0% (0/0),0% (0/0),190,trending page,13880,29710,9161,38911,40125,48240,62118,36458,9154,37681,41400,44708,37665,41401,2131,false,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,false,true,false,true,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,358UUM7WRZ37C3R5MLWCMO409PH7RJ,A33LIU53SVI55G,Submitted,,1704,0% (0/0),0% (0/0),0% (0/0),384,Sidebar with homepage and other options,67559,17819,18457,67553,41355,45615,48902,30463,55491,67561,45735,58241,17057,30944,18455,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3OB0CAO74HPD2T93DPAILXMRQMVHYE,AXXA481XH6FKE,Approved,,3467,100% (120/120),100% (120/120),100% (120/120),384,Sidebar with homepage and other options,67559,17819,18457,67553,41355,45615,48902,30463,55491,67561,45735,58241,17057,30944,18455,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3TPWUS5F891IWG3NCWETP94V2Q5CWO,AFIK3VBMMX6G6,Approved,,59,100% (37/37),100% (37/37),100% (37/37),384,Sidebar with homepage and other options,67559,17819,18457,67553,41355,45615,48902,30463,55491,67561,45735,58241,17057,30944,18455,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,33C7UALJVLYNJCX7YW93UXIIGBS183,A15ZDCM9T6FXH3,Submitted,,2041,0% (0/0),0% (0/0),0% (0/0),149,Spanish news with figuers and search option,17475,4668,49332,21947,4645,49344,26078,11569,49338,47655,4656,49335,30071,11580,49334,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,,
$0.15,3,3600,1209600,,,37C0GNLMHF3U7TUVLAW0BLN0ZJSD6I,AXXA481XH6FKE,Submitted,,822,100% (120/120),100% (120/120),100% (120/120),149,Spanish news with figuers and search option,17475,4668,49332,21947,4645,49344,26078,11569,49338,47655,4656,49335,30071,11580,49334,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3GLB5JMZFXVW4MJ1XN5MNC0PTYQGDK,AFIK3VBMMX6G6,Approved,,62,100% (37/37),100% (37/37),100% (37/37),149,Spanish news with figuers and search option,17475,4668,49332,21947,4645,49344,26078,11569,49338,47655,4656,49335,30071,11580,49334,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3ERMJ6L4DYSGFNEDHD0V0PAQ3R1M77,A2ECRNQ3X5LEXD,Submitted,,353,0% (0/0),0% (0/0),0% (0/0),192,side panel with share and settings,50471,16244,58146,67254,16253,39600,52733,16243,39603,53871,23934,18042,62857,16251,18891,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,,
$0.15,3,3600,1209600,,,3L4PIM1GQTGQRNN69UMCZ1OXDVNRYF,AXXA481XH6FKE,Submitted,,731,100% (120/120),100% (120/120),100% (120/120),192,side panel with share and settings,50471,16244,58146,67254,16253,39600,52733,16243,39603,53871,23934,18042,62857,16251,18891,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3SB5N7Y3O34252I7LBHR85G6Z1T0G7,A35AR7EP102IEV,Submitted,,1291,0% (0/0),0% (0/0),0% (0/0),192,side panel with share and settings,50471,16244,58146,67254,16253,39600,52733,16243,39603,53871,23934,18042,62857,16251,18891,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3KIBXJ1WD5USA569DN4HWY4H4LQOKO,A1PVNAXKDIW5K6,Submitted,,2482,0% (0/0),0% (0/0),0% (0/0),101,Setting screen of a time planer,65302,60660,8239,70060,56055,12415,49276,23582,49534,4194,11299,54257,65726,37550,12616,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3O6CYIULED1EIAKNYNZTJFQ19ZHWU5,A22TLF121MRXT1,Submitted,,1218,100% (11/11),100% (11/11),100% (11/11),101,Setting screen of a time planer,65302,60660,8239,70060,56055,12415,49276,23582,49534,4194,11299,54257,65726,37550,12616,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3XIQGXAUMC8R9ZDHVK24B6QOA5UX7V,A35AR7EP102IEV,Submitted,,1003,0% (0/0),0% (0/0),0% (0/0),101,Setting screen of a time planer,65302,60660,8239,70060,56055,12415,49276,23582,49534,4194,11299,54257,65726,37550,12616,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,,
$0.15,3,3600,1209600,,,3LUY3GC63Z0M0QBQ9TSNHT4L8YTP7R,AFIK3VBMMX6G6,Submitted,,77,100% (37/37),100% (37/37),100% (37/37),122,Customer support notofication page,11090,70857,41171,28822,39395,35572,12072,48827,3521,35290,47944,11320,40882,16893,6930,false,true,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3NQL1CS15R8IKU4NIERM0YD0Y0RYV4,AXXA481XH6FKE,Approved,,2264,100% (120/120),100% (120/120),100% (120/120),122,Customer support notofication page,11090,70857,41171,28822,39395,35572,12072,48827,3521,35290,47944,11320,40882,16893,6930,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3QL2OFSM96IS9MU9KVN6TQR49V8NCD,A1BG47GSHQ9WSU,Submitted,,66,0% (0/0),0% (0/0),0% (0/0),122,Customer support notofication page,11090,70857,41171,28822,39395,35572,12072,48827,3521,35290,47944,11320,40882,16893,6930,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,,
$0.15,3,3600,1209600,,,33OOO72IVHLQ4ZZTHR9I2PXWYKYCTL,A35AR7EP102IEV,Submitted,,1374,0% (0/0),0% (0/0),0% (0/0),118,"Application with weekly ad, rewards, account, products and projects that can be add to My List",57651,10476,23579,40882,12316,16,6911,21186,53541,6910,13556,20783,8092,38736,53547,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,false,true,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,false,false,true,false,false,true,,
$0.15,3,3600,1209600,,,3NG53N1RLVJQ04G9JYKTVT0GJOZP8Q,AYHIH9NTPYFLY,Submitted,,842,100% (1/1),100% (1/1),100% (1/1),118,"Application with weekly ad, rewards, account, products and projects that can be add to My List",57651,10476,23579,40882,12316,16,6911,21186,53541,6910,13556,20783,8092,38736,53547,false,false,true,false,true,false,false,false,true,true,false,false,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,false,false,true,true,false,false,false,false,true,false,false,true,true,false,false,,
$0.15,3,3600,1209600,,,3RJSC4XJ10U4P5TN4FY048PH9Z150U,AXXA481XH6FKE,Submitted,,1006,100% (120/120),100% (120/120),100% (120/120),118,"Application with weekly ad, rewards, account, products and projects that can be add to My List",57651,10476,23579,40882,12316,16,6911,21186,53541,6910,13556,20783,8092,38736,53547,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,30IQTZXKAK6DRODXALHVWRG12Y8X0T,AXXA481XH6FKE,Approved,,1159,100% (120/120),100% (120/120),100% (120/120),59,dictionary page  with words shown,61340,61327,28511,61312,8890,28481,71913,1269,27413,60012,61336,18467,71908,61326,27410,false,true,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,,
$0.15,3,3600,1209600,,,32RIADZISS4MUV9ZZCYA9MPM4YHS4X,A2QZ3E3AEY887V,Approved,,60,100% (20/20),100% (20/20),100% (20/20),59,dictionary page  with words shown,61340,61327,28511,61312,8890,28481,71913,1269,27413,60012,61336,18467,71908,61326,27410,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,,
$0.15,3,3600,1209600,,,3G0WWMR1UVKW3N4SPDO1DVGLDUJQNZ,AFIK3VBMMX6G6,Approved,,63,100% (37/37),100% (37/37),100% (37/37),59,dictionary page  with words shown,61340,61327,28511,61312,8890,28481,71913,1269,27413,60012,61336,18467,71908,61326,27410,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,39K0FND3AHFYYPCBOGCFAGCG4ANMA0,A15ZDCM9T6FXH3,Submitted,,2051,0% (0/0),0% (0/0),0% (0/0),367,complete your melody,20322,2071,13799,50696,23117,69703,50230,65833,32262,854,23116,39255,50697,32265,1947,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3GNCZX450IN4JS9OGW47RK6B9FXAPJ,ARJ7XWSK0Y8FJ,Submitted,,2056,0% (0/0),0% (0/0),0% (0/0),367,complete your melody,20322,2071,13799,50696,23117,69703,50230,65833,32262,854,23116,39255,50697,32265,1947,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,false,true,false,false,true,false,false,false,true,true,false,false,false,false,true,,
$0.15,3,3600,1209600,,,3TPWUS5F891IWG3NCWETP94V2MLWCG,AXXA481XH6FKE,Submitted,,2833,100% (120/120),100% (120/120),100% (120/120),367,complete your melody,20322,2071,13799,50696,23117,69703,50230,65833,32262,854,23116,39255,50697,32265,1947,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,,
$0.15,3,3600,1209600,,,34BBWHLWHAB99JPN46AF0C2QFQ1WIC,AXXA481XH6FKE,Submitted,,803,100% (120/120),100% (120/120),100% (120/120),93,the latest updates of football matches,63812,19621,33805,3223,8297,8192,57926,6581,20858,56081,39006,199,800,644,1054,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3GFK2QRXX9HXXVU8XMRLB3YLAXU5WW,ARJ7XWSK0Y8FJ,Submitted,,857,0% (0/0),0% (0/0),0% (0/0),93,the latest updates of football matches,63812,19621,33805,3223,8297,8192,57926,6581,20858,56081,39006,199,800,644,1054,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3TAYZSBPLL8CRHUCVYFMG7SOKSF2SL,A20I3A6VWC2T5C,Approved,,172,100% (19/19),100% (19/19),100% (19/19),93,the latest updates of football matches,63812,19621,33805,3223,8297,8192,57926,6581,20858,56081,39006,199,800,644,1054,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,true,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,30JNVC0OR9K4TRIHMFTO8BJPR66QHY,A2AKNTBRMYZ95S,Submitted,,2836,0% (0/0),0% (0/0),0% (0/0),238,2D model of solunar clock,10126,69797,67529,38688,23601,47241,33457,3294,68730,17913,54647,47242,47254,18248,40998,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3EWIJTFFVO74LOMGFGR382VUMMJ0EX,ARJ7XWSK0Y8FJ,Submitted,,2097,0% (0/0),0% (0/0),0% (0/0),238,2D model of solunar clock,10126,69797,67529,38688,23601,47241,33457,3294,68730,17913,54647,47242,47254,18248,40998,false,false,true,true,false,false,true,false,false,false,true,false,false,false,true,false,true,false,true,false,false,true,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3MRNMEIQW56CQEX28E22045XP8SDLP,A1I579KWWA5IEO,Submitted,,2899,0% (0/0),0% (0/0),0% (0/0),238,2D model of solunar clock,10126,69797,67529,38688,23601,47241,33457,3294,68730,17913,54647,47242,47254,18248,40998,false,true,false,false,true,false,true,false,false,false,false,true,false,false,true,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,true,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,3I7DHKZYGN0VM98D7XHL7FCLFU4F58,A33LIU53SVI55G,Submitted,,222,0% (0/0),0% (0/0),0% (0/0),177,arabican news overview with articles,25989,22381,10777,10809,36610,8214,9553,36594,44256,34318,36559,12033,10803,26779,48736,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,false,true,false,true,false,false,false,false,true,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3JWH6J9I9SD9ZH236VRBI6LMRPTBN9,AFIK3VBMMX6G6,Approved,,52,100% (37/37),100% (37/37),100% (37/37),177,arabican news overview with articles,25989,22381,10777,10809,36610,8214,9553,36594,44256,34318,36559,12033,10803,26779,48736,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,true,false,false,true,false,false,false,true,false,false,true,false,true,false,false,false,true,false,true,false,false,,
$0.15,3,3600,1209600,,,3ZGVPD4G6TH3CSA395TQDNYH72KTZ1,ARJ7XWSK0Y8FJ,Submitted,,2178,0% (0/0),0% (0/0),0% (0/0),177,arabican news overview with articles,25989,22381,10777,10809,36610,8214,9553,36594,44256,34318,36559,12033,10803,26779,48736,true,false,false,false,true,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
$0.15,3,3600,1209600,,,33JKGHPFYCU5I860XKHKWMWG3N1NMC,AXXA481XH6FKE,Approved,,921,100% (120/120),100% (120/120),100% (120/120),289,Timer with play button,56799,3535,37256,2026,33779,42781,70185,9515,63601,2020,37083,63599,53233,8401,12865,false,true,false,true,false,false,true,false,false,true,false,false,false,false,true,false,false,true,true,false,false,false,true,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,true,false,false,,
